cnpj_basico;cnpj_ordem;cnpj_dv;identificador_matriz_filial;nome_fantasia;situacao_cadastral;data_situacao_cadastral;data_inicio_atividade;cnae_fiscal_principal;cnae_fiscal_secundaria;tipo_logradouro;logradouro;numero;complemento;bairro;cep;uf;municipio;ddd1;telefone1;ddd2;telefone2;ddd_fax;fax;correio_eletronico;situacao_especial;data_situacao_especial
217462;1;65;1;PIAF CAFE;8;1998-07-31;1994-09-30;5611201;Não informado;RUA;CARLOS RANGEL;51;Não informado;CENTRO;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
3514328;1;14;1;ACOUGUE BOI GORDO;8;2008-12-31;1999-11-17;4722901;Não informado;ESTRADA;DE CASSOROTIBA,;67;Não informado;SPAR;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
227341;1;2;1;Não informado;4;2021-03-16;1994-09-29;311601;0312401;;LOC  RETIRO DE MINAS GERAIS;S/N;LOTE 4 B Q J;PONTA NEGRA;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
227386;1;79;1;Não informado;8;1997-04-30;1994-10-04;4774100;Não informado;RUA;ALVARES DE CASTRO;S/N;LTE 1 E 2 LOJA 3;CENTRO;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
3539992;1;18;1;MERCADO PAGUE MENOS;8;2015-02-09;1999-12-06;4632001;Não informado;AVENIDA;ROBERTO SILVEIRA;1370;Não informado;FLAMENGO;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
5213282;1;29;1;DROGAGENERICA;4;2018-10-11;2002-08-07;4771702;Não informado;AVENIDA;FRANCISCO SABINO DA COSTA;119;      LOJA 112;CENTRO;24900100.0;RJ;5853;21;26720078;Não informado;Não informado;21;26720078;Não informado;Não informado;Não informado
3553539;1;66;1;RASEC SERVICOS E REPAROS;4;2019-03-28;1999-12-10;2511000;2512800;AVENIDA;EUGENIO JOSE DIAS;LOTE-3;QUDRA-E;SAO JOSE DE IMBASSAI;24900001.0;RJ;5853;21;96557731;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
260344;1;30;1;ENTREPOSTO DE PESCA SAO PEDRO DA BARRA;8;2008-12-31;1994-10-05;4729601;Não informado;RUA;02;S/N;LT 01 QD 6 LOJA;BARRA DE MARICA;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
3553867;1;62;1;CONSTRUACU;2;2005-08-27;1999-10-22;6821801;6810201,6821802;ESTRADA;DE ITAIPUACU;SN;LOTE 307 QDR 14 LJA 2;ITAIPUACU;24937325.0;RJ;5853;21;6382190;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
1891656;1;4;1;Não informado;4;2021-03-16;1997-03-25;4744005;Não informado;ESTRADA;DE ITAIPUACU;10;LJ 2 S. BENTO LAGOA;ITAIPUACU;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
3583395;1;90;1;CONSTRUSHOW;8;2023-01-27;2000-01-07;4744099;4330499,4299599;ESTRADA;DE ITAIPUACU;S/N;QUADRA617                 LOTE  17                  LOJA  02;ITAIPUACU;24900001.0;RJ;5853;21;26130303;21;99633249.0;21;26130303;mlqueirozassessoriacontabil@ig.com.br;Não informado;Não informado
5257478;1;15;1;Não informado;8;2015-02-09;2002-08-21;9430800;9493600,9499500;RUA;I;CASA 1;LOTE 09;SAO JOSE IMBASSAI;24900001.0;RJ;5853;21;26368179;Não informado;Não informado;21;26368179;Não informado;Não informado;Não informado
5259572;1;3;1;Não informado;4;2018-11-30;2002-05-21;4743100;4789099;RUA;26, JARDIM ATLANTICO;SN;LTE 05 QDR 79 LJ 03;ITAIPUACU;24910000.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
3610892;1;30;1;Não informado;2;2001-07-08;2000-01-07;4731800;4732600;RODOVIA;ERNANI DO AMARAL PEIXOTO;22944;      POSTO                     GLEBA C             LOTE  1A;SAO JOSE DO IMBASSAI;24931000.0;RJ;5853;21;26671525;Não informado;Não informado;21;26671525;ROSILANACONTJURIDICO@GMAIL.COM;Não informado;Não informado
1946048;1;50;1;NINO DISTRIBUIDORA;4;2018-11-30;1997-06-13;4789099;Não informado;AVENIDA;B;S/N;LT. 12 QD. 35 PARTE;BAMBUI;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
325830;1;99;1;Não informado;8;1995-11-24;1994-11-30;8130300;Não informado;LOTEAMENTO;JARDIM IMPERADOR;S/N;LOTE 38 QD 16;RETIRO;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
1947387;1;50;1;JSN COMERCIO DE VARIEDADES EM GERAL;2;2022-09-13;1997-06-10;4713002;Não informado;RUA;ALICIA MANCU RODRIGUES;228;QUADRA0030 LT 13 PARTE;CENTRO;24901125.0;RJ;5853;21;26373169;21;96936866.0;Não informado;Não informado;Não informado;Não informado;Não informado
329203;1;26;1;Não informado;4;2018-11-30;1994-11-23;4729601;Não informado;RODOVIA;AMARAL PEIXOTO;S/N;KM 31;PRACINHA;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
1950770;1;68;1;Não informado;2;2005-11-03;1997-06-11;2391503;4744099;RODOVIA;AMARAL PEIXOTO;S/N;KM    28;ITAPEBA;24900001.0;RJ;5853;21;26372725;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
5296149;1;83;1;Não informado;4;2021-03-16;1997-11-20;4723700;Não informado;ESTRADA;DE CASSOROTIBA;265;Não informado;INOA;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
350437;1;55;1;Não informado;8;2008-12-31;1994-12-14;4723700;Não informado;;TRA  CAMPOS;09;LOJA 3;INOA;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
5333035;1;66;1;COOPEPON;8;2008-12-31;2002-09-23;311604;0312404;RUA;1;S/N;QUADRA 1 LOTE 29;MARICA;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
3665158;1;79;1;Não informado;8;2017-11-06;2000-02-10;5510801;7721700;RUA;ALVARES DE CASTRO;1.317;Não informado;ARACATIBA;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
3696155;1;0;1;Não informado;4;2018-11-30;2000-03-14;4929901;4923002,4929999;AVENIDA;IVAN MUNDIM;S/N;LOTE 18 QUADRA 149;BOQUEIRAO;24900001.0;RJ;5853;21;26348022;Não informado;Não informado;21;26348022;cooatam@yahoo.com.br;Não informado;Não informado
5372109;1;73;1;Não informado;8;2015-02-09;2002-11-01;4744005;Não informado;RODOVIA;AMARAL PEIXOTO;S/N;KM 21;SAO JOSE EMBASSAY;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
400687;1;52;1;Não informado;8;1995-08-31;1994-12-13;5611203;Não informado;AVENIDA;FRANCISCO S. DA COSTA;247;LOJA 04;CENTRO;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
3702492;1;55;1;VILAR DA PRAIA;8;2008-12-31;2000-03-16;9430800;9493600,9499500;AVENIDA;CENTRAL - LOT. PRAIA DAS LAGOAS;02;ENTRE AS RUAS 164/165;PONTA NEGRA;24900001.0;RJ;5853;21;6481988;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
97357123;1;16;1;Não informado;8;2008-12-31;1994-04-04;5611201;Não informado;;PRA  PONTA NEGRA;02;LOJA 05;PONTA NEGRA;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
2027946;1;77;1;Não informado;8;2006-01-06;1997-07-04;4721104;Não informado;RUA;BARAO DE INOA;74;FUNDOS;CENTRO;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
3721415;1;42;1;CALAMARES RESTAURANTE;4;2021-03-16;2000-03-21;5611201;Não informado;AVENIDA;FRANCISCO SABINO DA COSTA;350;LOJA A;CENTRO;24900001.0;RJ;5853;21;6372819;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
0;1420;69;2;Não informado;8;1996-09-25;1990-10-10;6421200;Não informado;RODOVIA;AMARAL PEIXOTO;S/N;KM 15;INOA;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
5407942;1;2;1;SUPRAGEL;4;2018-11-30;2002-11-21;1742701;1742702;AVENIDA;GILBERTO CARVALHO;SN;LOTES  C-143 A C-145;ITAIPUACU;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
3748427;1;60;1;Não informado;8;2015-02-09;2000-04-07;4623109;Não informado;RUA;;24;LOTE 22 QD. 11;SACO DAS FLORES;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
5435267;1;25;1;BAZAR RAINHA DE MARICA;8;2019-08-01;2002-11-06;4755503;8291100,8219999,5320202;PRACA;CONSELHEIRO MACEDO SOARES;206;SALA 03;CENTRO;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
3764092;1;74;1;SPEED MOTOS;8;2008-09-10;2000-04-17;4541206;Não informado;RODOVIA;AMARAL PEIXOTO, KM 28;24;LOJA 01, CAXITO.;CENTRO;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
5442578;1;11;1;Não informado;8;2015-02-09;2002-12-05;4789099;Não informado;ESTRADA;DA CACHOEIRA;S/N;LOTE 01 LOJA C;SAO JOSE DO IMBASSAI;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
3773556;1;9;1;PROGRESSISTAS ORGAO PROVI8SORIO MARICA - R.J.;2;2005-11-03;2000-04-17;9492800;Não informado;RUA;ALVARES DE CASTRO;694;Não informado;CENTRO;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
5481919;1;68;1;SOL EMPREENDIMENTOS;8;2019-05-13;2003-01-10;4110700;Não informado;PRACA;CONSELHEIRO MACEDO SOARES;36 I;PARTE;CENTRO;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
3824343;1;69;1;PLANETA VERDE;4;2018-11-30;2000-05-05;4789099;Não informado;RUA;DOMICIO DA GAMA;360;LOJA F;CENTRO;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
523805;1;10;1;Não informado;4;2018-09-06;1995-03-10;4729601;Não informado;AVENIDA;ROBERTO SILVEIRA;168;LOJA B;CENTRO;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
543333;1;67;1;SHOPPING AMERICA CO;4;2019-07-17;1995-03-13;7490199;Não informado;RUA;ALVARES DE CASTRO;S/N;"QUADRA: 65; LOTE: 7;";ARACATIBA;24901355.0;RJ;5853;21;33718002;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
3865076;1;78;1;DIRETORIO MUNICIPAL PSD;8;2015-02-09;1999-10-11;9492800;Não informado;AVENIDA;ROBERTO SILVEIRA;2103;Não informado;FLAMENGO;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
563029;1;81;1;Não informado;8;2008-12-31;1995-04-07;4754701;Não informado;ESTRADA;DO BOQUEIRAO;S/N;LOTE 2-QD 34-LOJA B;SACO DAS FLORES;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
2192115;1;50;1;COPERFAMP;2;2005-11-03;1997-07-12;6424703;6424702;RUA;PREFEITO JOAQUIM MENDES;34;PARTE;CENTRO;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
1804769;2;6;2;Não informado;4;2018-09-11;1997-04-16;6920601;Não informado;PRACA;CONSELHEIRO M. SOARES;140;SOBRADO/FUNDOS;MARICA;24900001.0;RJ;5853;21;6371478;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
2226262;1;2;1;CENOL;2;2005-11-03;1997-10-22;9491000;Não informado;RUA;5;S/N;QD 5 LTS 14 E 15;PARQ BOSQ FUNDO INOA;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
2238110;1;11;1;XESGAS;2;2005-11-03;1997-11-10;4682600;4784900;RUA;GILMAR DOS SANTOS DUARTE;91;Não informado;INOA (INOA);24942290.0;RJ;5853;21;78084381;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
2544191;2;69;2;COLUNA DE BETEL;4;2018-11-30;1999-07-09;4789099;Não informado;ESTRADA;DE ITAIPUACU;S/N;QUADRA 29 - LOTE 05 -; LOJA 02;24900001.0;RJ;5853;21;26179519;Não informado;Não informado;21;26179519;Não informado;Não informado;Não informado
5624285;1;55;1;BAR DO CIGANO II;4;2019-01-11;2003-04-22;4723700;Não informado;RUA;03;SN;LOTE 21 QUADRA  01;RECANTO/ITAIPUACU;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
5624619;1;90;1;Não informado;8;2015-02-09;2002-12-27;4641902;Não informado;AVENIDA;CENTRAL,;02;QUADRA 50, LOTE 10;GUARATIBA;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
5629785;1;80;1;LITORANEA SOLAR;2;2019-12-27;2003-04-03;4321500;3321000,4313400,4322301,4329104,4399101,5911199,6209100,7319002;RODOVIA;ERNANI DO AMARAL PEIXOTO;28354;SALA  13                  QUADRA0000                LOTE  0001A1;MUMBUCA;24913700.0;RJ;5853;21;65299915;Não informado;Não informado;21;27424100;FELIPECRUZ@LITORANEASOLAR.COM.BR;Não informado;Não informado
2275312;1;33;1;Não informado;8;2008-12-31;1997-11-06;4120400;4299501;RUA;SARGENTO LOBATO;S/N;LOTE 77 QUADRA 00;LOT PARQUE FLAMENGO;24900001.0;RJ;5853;21;9723472;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
660190;1;73;1;Não informado;8;2008-12-31;1995-06-13;4711301;Não informado;AVENIDA;FRANCISCO SAB.DA COSTA;20;B;CENTRO;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
2288939;1;29;1;COSTA VERDE ENGENHARIA;2;2021-08-27;1997-12-03;4679699;4511101,4511102,4511103,4511104,4511106,4635499,4639701,4645101,4649401,4649402,4651602,4652400,4664800,4665600,4669999,4672900,4673700,4723700,4751201,4753900,4757100,4930202,7711000,7719599;RUA;AYRTON SENA;121;Não informado;PARQUE DA CIDADE;24900080.0;RJ;5853;21;22571189;Não informado;Não informado;Não informado;Não informado;VEBCONSTRUTORA@GMAIL.COM;Não informado;Não informado
2289273;1;23;1;Não informado;8;2002-09-02;1997-11-25;4763601;Não informado;RUA;SETE;S/N;LOTE 16 QUADRA 8;J. BALNEARIO MARICA;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
2289298;1;27;1;Não informado;8;2008-12-31;1997-12-01;9001999;Não informado;ESTRADA;DO CAXITO;20;CASA 20A;CAXITO;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
2301355;1;46;1;Não informado;8;2008-12-31;1997-12-19;4744001;Não informado;RUA;CAIO FIGUEIREDO;24;LOJA;INOA;24910000.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
693923;1;76;1;Não informado;8;2008-12-31;1995-07-07;4761003;Não informado;RODOVIA;AMARAL PEIXOTO;S/N;KM 32.5 FUNDOS;ITAPETEIU;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
700109;1;31;1;Não informado;8;1999-07-30;1995-06-22;8630504;Não informado;RUA;ABREU SODRE;1075;Não informado;MOMBUCA;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
2320469;1;33;1;Não informado;8;2015-02-09;1997-11-13;4744005;Não informado;RUA;ABREU SODRE;50;LOTE 02;PIQUETE CENTRO;24900001.0;RJ;5853;21;7018585;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
2322785;1;44;1;Não informado;2;1998-07-28;1996-06-26;8112500;Não informado;ESTRADA;DE ITAIPUACU;309;Não informado;INOA;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
2398202;1;69;1;Não informado;2;2005-11-03;1998-03-02;4744005;Não informado;AVENIDA;FRANCISCO SABINO DA COSTA;959;LOJA 1;CENTRO;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
5757237;1;35;1;Não informado;2;2005-06-04;2003-06-30;5611201;5611204,5620102,8230002,9329801;AVENIDA;ROBERTO DA SILVEIRA;0;LOTE  A3                  QUADRAAREA;FLAMENGO;24903485.0;RJ;5853;21;26372881;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
5758855;1;8;1;Não informado;8;2013-09-19;2003-05-02;4512901;4512902;RUA;DAS MIMOSAS;8;QUADRA 13-COSTA VERDE;ITAIPUACU;24900001.0;RJ;5853;21;88573048;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
5761673;1;88;1;Não informado;8;2016-04-07;2003-06-30;4744099;Não informado;RUA;DOS CAJUEIROS;S/N;QUADRA D - LOTE 08;ITAIPUACU;24910000.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
2407168;1;41;1;Não informado;4;2018-11-30;1998-03-05;1821100;Não informado;RODOVIA;AMARAL PEIXOTO;SN;KM 14,5 LOJA 3;INOA;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
