cnpj_basico;cnpj_ordem;cnpj_dv;identificador_matriz_filial;nome_fantasia;situacao_cadastral;data_situacao_cadastral;data_inicio_atividade;cnae_fiscal_principal;cnae_fiscal_secundaria;tipo_logradouro;logradouro;numero;complemento;bairro;cep;uf;municipio;ddd1;telefone1;ddd2;telefone2;ddd_fax;fax;correio_eletronico;situacao_especial;data_situacao_especial
5800084;1;61;1;Não informado;8;2009-08-10;2003-07-23;4781400;Não informado;RUA;CAPITAO MELLO;S/N;LT 21 QD 12  LOJA 01;ITAIPUACU;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
4155114;1;61;1;Não informado;2;2020-10-16;2000-11-08;9491000;Não informado;RUA;DI CAVALCANTI;138;Não informado;JARDIM NOVA METROPOL;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
7371214;4;66;2;Não informado;4;2018-09-25;1974-04-29;4120400;4299501;ESTRADA;RJ 102 KM 25;S N;TERREO;PONTA NEGRA;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
823621;1;75;1;MACOMAR;8;2016-04-08;1995-09-19;4744005;Não informado;RUA;HUM;S/N;QUADRA000C                LOTE  0001D PARTE;JARDIM VERA CRUZ;24900001.0;RJ;5853;21;26372019;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
4184373;1;10;1;SEMAR;8;2015-02-09;2000-12-07;9521500;Não informado;RUA;156;S/N;LOTE 18 QD.581;ITAIPUACU;24900001.0;RJ;5853;21;92326265;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
5845932;1;59;1;RESTAURANTE O VELHO E O MAR;8;2015-02-09;2003-08-08;5611201;Não informado;RUA;PROFESSOR CARDOSO DE MENEZES;SN;LOTE 8 QUADRA 112;ITAIPUACU;24910000.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
2477116;1;41;1;HILAPLAST;2;2005-10-22;1998-04-08;4789099;4721103,4712100;RUA;SENADOR MACEDO SOARES;210;LOTE 02 LOJA 02;CENTRO;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
4194477;1;6;1;Não informado;4;2018-09-06;2000-12-14;4722901;Não informado;ESTRADA;DA CACHOEIRA;SN;AREA 1 LOJA 5;SAO JOSE;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
7214069;2;48;2;Não informado;8;2008-02-27;2006-05-31;4789001;Não informado;RUA;ABREU RANGEL;210;LOJA 04;CENTRO;24900001.0;RJ;5853;22;38246196;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
5874732;1;24;1;ANFITRITE;4;2018-09-06;2003-09-09;4781400;Não informado;AVENIDA;VITORIA REGIA;S/N;LT 02 QD 15 LJ 02;C VERDE / ITAIPUACU;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
7826294;1;54;1;Não informado;2;2006-01-09;2006-01-09;8112500;Não informado;ESTRADA;DE PONTA NEGRA;S/N;Não informado;BANANAL;24900001.0;RJ;5853;21;26480150;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
4246886;1;9;1;POLO MANIA;2;2005-11-03;2001-01-23;8112500;Não informado;RUA;1 LOTE 11 QUADRA 14;S/N;LOT CHACARAS INOHAN;INOA;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
5919495;1;70;1;Não informado;2;2005-11-03;2003-09-16;4744099;Não informado;AVENIDA;MAYSA;6392;LOTE  04                  QUADRA121                 LOJA  03;CORDEIRINHO (PONTA NEGRA);24921736.0;RJ;5853;21;26485675;Não informado;Não informado;Não informado;Não informado;GQCONTABIL@GMAIL.COM;Não informado;Não informado
5930033;1;54;1;R&G PAPELARIA E BAZAR;4;2021-03-16;2003-10-08;4761003;Não informado;AVENIDA;VEREADOR FRANCISCO SABINO DA COSTA;.396;LOJA   103-A;CENTRO;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
4280131;1;20;1;Não informado;2;2001-02-12;2001-02-12;8112500;Não informado;ESTRADA;DE ITAIPUACU;380;Não informado;ITAIPUACU;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
934841;1;76;1;Não informado;4;2022-06-09;1995-10-17;4744005;Não informado;AVENIDA;B;S/N;LOTE 9 QUADRA 9;INOA;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
959360;1;15;1;Não informado;8;2008-12-31;1995-12-07;4712100;Não informado;ESTRADA;DA CACHOEIRA;150;Não informado;SAO JOSE;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
6000132;1;8;1;Não informado;4;2018-11-30;2003-09-30;4930202;Não informado;RUA;ATAIDE PARREIRA;198;SALA 201;CENTRO;24900001.0;RJ;5853;21;38791437;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
6007828;1;58;1;Não informado;2;2003-09-23;2003-09-23;6201501;6204000,6209100;RUA;IGUAPE;170;QUADRA20                  LOTE  13;SAO JOSE DO IMBASSAI;24931200.0;RJ;5853;21;26690469;Não informado;Não informado;21;26694036;THIAGOSALVAYA@YAHOO.COM.BR;Não informado;Não informado
6009243;1;77;1;RUBI'S BASIC'S;8;2015-02-09;2003-10-22;4781400;Não informado;RUA;ALVARES DE CASTRO;460;LOJA - 15;MARICA;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
2619275;1;33;1;Não informado;8;2017-03-14;1998-06-25;8599604;7112000,7490199;RUA;DOMICIO DA GAMA;89;SALA 301;CENTRO;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
2620055;1;20;1;SUPER PAO DE MARICA;4;2020-10-29;1998-06-03;4721102;Não informado;ESTRADA;DA CACHOEIRA;62;Não informado;SAO JOSE DE IMBASSAI;24900001.0;RJ;5853;21;6372738;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
6020386;1;80;1;Não informado;8;2015-02-09;2003-11-14;5611201;Não informado;AVENIDA;IVAN MUNDIM;QU.147;LOTE 9;JARDIM BALN.MARICA;24900001.0;RJ;5853;21;37312501;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
6025790;1;46;1;MARKINHOS DO GAS;2;2004-11-06;2003-11-28;4784900;4723700;ESTRADA;DE ITAIPUACU;S/N;LT 28 QD 611;ITAIPUACU;24937325.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
28118560;2;45;2;Não informado;4;2018-10-09;1984-04-11;8888888;Não informado;;RODV AMARAL PEIXOTO KM31 PRC;5;RUA 14 DE JULHO L2P;ITAPETEIU;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
28224582;2;90;2;SPEED 2004 SPORTS;8;2019-07-19;1987-06-16;4789002;4763602;RUA;''A'';S/N;LT.5, QD ''A''/ PARTE DO LT.PARQ.BARAO;FLAMENGO / MARICA;24900001.0;RJ;5853;21;22537088;Não informado;Não informado;21;22530654;Não informado;Não informado;Não informado
1005384;1;6;1;Não informado;4;2018-11-30;1996-01-10;4763604;4721102,5611203,4755502;RODOVIA;AMARAL PEIXOTO;SN;KM    22                  LOJA  8;SAO JOSE DE IMBASSAI;24931000.0;RJ;5853;21;27023618;21;27023618.0;21;27023618;Não informado;Não informado;Não informado
28508554;13;57;2;Não informado;8;1996-09-18;1983-06-01;4729699;Não informado;RUA;ABREU SODRE;SN;AV FRANC SAB COSTA;CENTRO;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
28508554;17;80;2;Não informado;8;1996-12-05;1984-10-15;4729699;Não informado;PRACA;CONS MACEDO SOARES;102;A 120;CENTRO;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
28508554;22;48;2;Não informado;8;1994-05-19;1990-01-15;4729699;Não informado;RUA;ABREU SODRE;105;Não informado;CENTRO;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
28586766;2;8;2;Não informado;8;1990-03-14;1986-04-22;8888888;Não informado;RUA;DOMICIO DA GAMA;89;SALA 311;CENTRO;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
29131075;6;6;2;MARICA PREF VIACAO TRANSPORTES E COMUNICACOES;8;1997-09-22;1975-06-20;8888888;Não informado;RUA;ALVARES DE CASTRO;S N;Não informado;CENTRO;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
6042208;1;50;1;Não informado;4;2018-11-30;2003-12-12;2511000;2599301,3319800;RUA;7;S/N;LOTE  6                   QUADRA8                   LOJA  104;LOTEAMENTO PONTA GROSSA;24900001.0;RJ;5853;21;27023618;21;27023618.0;21;27023618;Não informado;Não informado;Não informado
29789518;2;19;2;BARRACO MATERIAIS DE CONSTRUCAO;2;2005-11-03;1979-10-30;4744005;Não informado;RUA;ALCEBIADES  ALVES DE MATTOS;S/N;LOTE 8 QUADRA C;BOA VISTA CENTRO;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
29835337;7;96;2;Não informado;8;2017-01-16;1997-07-29;5211701;Não informado;AVENIDA;ROBERTO SILVEIRA;2190;Não informado;CENTRO;24900001.0;RJ;5853;21;6372680;Não informado;Não informado;21;6372865;Não informado;Não informado;Não informado
4392066;1;25;1;RDSCOOP;4;2022-06-09;2001-04-10;9430800;4742300,9493600,9499500;RUA;SENADOR MACEDO SOARES;157;Não informado;CENTRO;24900001.0;RJ;5853;21;92166237;Não informado;Não informado;21;92166237;Não informado;Não informado;Não informado
4395475;1;85;1;KANABE COMERCIO;4;2019-01-11;2001-04-04;4712100;4724500,5611203;AVENIDA;CARLOS MARIGHELLA;8503;LOJA  05;BARROCO (ITAIPUACU);24936435.0;RJ;5853;21;78450141;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
30902803;536;46;2;IGREJA DA GRACA;2;2003-06-07;1998-10-22;9491000;Não informado;RUA;APOLONIO ELIAS DA CRUZ;07;INOA;MARICA;24900001.0;RJ;5853;21;5967844;Não informado;Não informado;21;5967844;Não informado;Não informado;Não informado
6067413;1;70;1;CRIS GLASS;4;2018-09-11;2003-12-30;4743100;4789099;RUA;DAS ACUCENAS;S/N;QUADRA34                  LOTE  16                  LOJA  108;ITAIPUACU;24900001.0;RJ;5853;21;22213843;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
1036963;1;8;1;Não informado;2;1999-05-01;1995-09-20;9430800;9493600,9499500;RUA;ALVARES DE CASTRO;1277;LAGOA DE ARACATIBA;CENTRO;24900001.0;RJ;5853;21;6378021;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
2667420;1;51;1;Não informado;4;2018-11-30;1998-07-22;4774100;Não informado;RUA;SAO PEDRO APOSTOLO;S/N;LOTE 5A LOJA 03;PONTA NEGRA;24900001.0;RJ;5853;21;6372865;Não informado;Não informado;21;6372680;Não informado;Não informado;Não informado
32115644;2;0;2;Não informado;4;2018-11-30;1989-04-27;4744001;Não informado;RODOVIA;AMARAL PEIXOTO;S/N;KM 28 AREA 22;PRIMEIRO;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
2674185;1;45;1;Não informado;8;2014-11-11;1998-07-27;2511000;Não informado;RODOVIA;AMARAL PEIXOTO;265;KM    14,5                LOTE  10;INOA;24910970.0;RJ;5853;21;37060349;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
32386799;4;35;2;Não informado;8;1998-04-14;1990-03-27;4722901;Não informado;RUA;DOMICIO DA GAMA;336;LOJA A;CENTRO;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
4410531;1;3;1;Não informado;2;2005-11-03;2001-04-25;7732201;7732202;RODOVIA;AMARAL PEIXOTO, KM 28;130;LOJA 180;ITAPEBA;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
33147315;660;51;2;BANERJ;3;2016-06-27;1989-11-08;6422100;Não informado;RUA;ALVARES DE CASTRO;346;PARTE;CENTRO;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
1072797;1;3;1;Não informado;4;2018-09-06;1996-01-30;8411600;Não informado;RUA;DOIS;S/N;LOTE 11 QUADRA B;MOMBUCA;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
6600414;1;38;1;Não informado;8;2004-12-31;2004-07-19;9492800;Não informado;RUA;41;SN;LT 4 QD 56;GUARATIBA;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
2719844;1;12;1;ZAASVIG;4;2021-03-16;1998-09-01;4757100;9521500,8020001;RODOVIA;AMARAL PEIXOTO;KM 22;QUADRAGL C                LOTE  5 A                 LOJA  02;SAO JOSE DE IMBASSAI;24900001.0;RJ;5853;21;26368515;21;26369274.0;21;26368515;lberardo@berardocontabilidade.com.br;Não informado;Não informado
6612587;1;76;1;Não informado;8;2004-12-31;2004-07-19;9492800;Não informado;ESTRADA;DO UBATIBA;8;CASA;UBATIBA;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
6617752;1;82;1;Não informado;8;2004-12-31;2004-07-19;9492800;Não informado;RUA;DOS QUINTANILHAS;216;CASA;PEDREIRA;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
6151994;1;23;1;Não informado;4;2018-11-30;2004-03-10;4743100;4789099;RODOVIA;AMARAL PEIXOTO KM. 20;SN;QUADRAAREA                LOTE  00; SAO JOSE DO IMBASSAI;24900001.0;RJ;5853;21;26375230;Não informado;Não informado;Não informado;Não informado;cristinanasc@ig.com.br;Não informado;Não informado
6619727;1;38;1;Não informado;8;2004-12-31;2004-07-19;9492800;Não informado;RUA;06;0;LT 13 QD 07;INOA;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
4477292;1;9;1;SERVA DO SENHOR;4;2018-11-30;2001-05-10;4789099;Não informado;RUA;SENADOR MACEDO SOARES;210;LOJA 04;CENTRO / MARICA;24900001.0;RJ;5853;21;99535468;Não informado;Não informado;21;7110352;silvio.ricardo@mailbr.com.br;Não informado;Não informado
6627586;1;3;1;Não informado;8;2004-12-31;2004-07-19;9492800;Não informado;RUA;CANANEIA;LOTE 6;QUADRA 01;S. JOSE DO IMBASSAI;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
6628568;1;38;1;Não informado;8;2004-12-31;2004-07-19;9492800;Não informado;RUA;JOAO DOS SANTOS LEAL;53;LOTE 03;FLAMENGO;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
6637181;1;48;1;Não informado;2;;2004-06-08;9430800;9493600,9499500;RUA;B;S/N;LOTE 1A, QUADRA 127;SACO DAS FLORES;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
1131075;1;74;1;Não informado;2;2005-08-27;1995-09-20;8550302;8513900,8520100;RUA;APOLONIO ELIAS DA CRUZ;S/N;Não informado;INOA;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
6648657;1;46;1;Não informado;2;2019-03-01;2004-07-09;9430800;9493600,9499500;RUA;EUCLIDES PAULO DA SILVA;SN;Não informado;INOA;24910000.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
39122759;2;63;2;Não informado;8;1991-12-05;1991-03-27;152101;Não informado;RODOVIA;RJ 106;SN;KM 29 FAZ RIO FUNDO;PRIMEIRO;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
6649967;1;85;1;CONDOMINIO DO EDIFICIO PRAIAMAR;2;1998-04-01;1998-04-01;8112500;Não informado;RUA;1;S/N;Não informado;MARICA;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
73462442;1;23;1;TELA LESTE;2;2005-11-03;1993-10-06;6021700;Não informado;RUA;47;S/N;LOTE 32 QUADRA 96;JARDIM MIRAMAR;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
73531204;1;22;1;ACIPON;8;2008-12-31;1993-10-20;9430800;9493600,9499500;RUA;SAO PEDRO APOSTOLO;12;Não informado;PONTA NEGRA;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
2771481;1;64;1;Não informado;4;2018-09-06;1998-09-28;4744099;Não informado;RODOVIA;AMARAL PEIXOTO;2500;KM 22;SAO JOSE DE IMBASSAI;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
73569246;1;52;1;Não informado;8;2015-02-09;1993-10-07;4744001;Não informado;RUA;TRINTA E CINCO;S/N;QUADRA 313 LOTE 28;JARDIM ATLANTICO;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
73577579;1;23;1;Não informado;8;2023-03-13;1993-10-14;4744002;Não informado;RODOVIA;AMARAL PEIXOTO;20000;KM 20;SAO JOSE IMBASSAY;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
73608622;1;70;1;Não informado;8;2002-04-02;1993-10-21;4771701;Não informado;RUA;PROJETADA;90;LOJA  03;CORDEIRINHO;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
35786953;1;1;1;Não informado;8;2022-07-07;1989-08-28;4789004;4789099;PRACA;CONSELHEIRO MACEDO SOARES;328;Não informado;CENTRO;24901005.0;RJ;5853;21;26373408;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
73638207;1;60;1;CASA DE QUEIJOS SANTA EDWIGEN DE MARICA;8;2018-05-30;1993-10-29;4721103;Não informado;RODOVIA;AMARAL PEIXOTO;S/N;KM 23;ITAPEBINHA;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
42423780;2;3;2;Não informado;8;1992-01-20;1982-08-19;151201;Não informado;RODOVIA;AMARAL PEIXOTO;S N;KM 33;2 DISTRITO MARICA;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
35824143;1;0;1;ARTIPEL;8;1990-06-04;1989-09-06;4647801;Não informado;RUA;CAPITAO GUILHERME CUNHA;421;Não informado;CENTRO;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
35833714;1;65;1;Não informado;4;2018-11-30;1989-09-29;4744001;Não informado;RUA;PALMIRIA DE CARVALHO;01;LOJA;SAO JOSE IMBASSAI;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
4525080;1;50;1;Não informado;8;2014-06-06;2001-06-06;9313100;Não informado;RUA;AIRTON SENNA;S/N;LOTES 121/122/123;PARQUE DA CIDADE;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
73658353;1;57;1;GG ASSESSORIA;8;2016-04-20;1993-10-28;8211300;8219999,4751201;AVENIDA;04;S/N;LOTE  21                  QUADRA71                  ANEXO 01;ITAIPUACU;24900001.0;RJ;5853;21;37321471;21;94994115.0;21;37321471;enrique@ggcontabilidade.com.br;Não informado;Não informado
73658403;1;4;1;Não informado;8;2008-12-31;1993-10-28;5611203;Não informado;RUA;MARQUES DE MARICA;S/N;PROXIMO A RUA 53;ITAIPUACU;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
73664161;1;53;1;Não informado;8;2008-12-31;1993-11-08;4721102;Não informado;ESTRADA;DDO CAJU;S/N;LT 12 QD 22 LJ 1;CAJU;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
55839559;1;0;1;Não informado;8;2011-05-02;1986-06-04;8299799;4744001,3317101,8129000,2539001;RUA;HERONDINA RODRIGUES PEREIRA;S/N;LOTE  13 QD B;JARDIM MUMBUCA;24900001.0;RJ;5853;21;25605022;21;22909345.0;21;22909345;antonioalves@wnetrj.com.br;Não informado;Não informado
35849322;1;94;1;RESTAURANTE DO ALEMAO;4;2018-11-30;1989-10-13;5611203;Não informado;AVENIDA;DA PRAIA;SN;LOTE 8 QUADRA 105;ITAIPUACU;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
1158233;1;80;1;FERREIRA DE ALMEIDA COMERCIO E REPRESENTACAO;2;2005-11-03;1996-02-01;4679699;4679604,4930202,4930201;RODOVIA;AMARAL PEIXOTO;160000;KM 16;INOA;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
35880780;1;96;1;Não informado;8;2008-12-31;1989-11-20;1412601;1412603;RODOVIA;AMARAL PEIXOTO;S/N;KM 27;ITAPEBA;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
43035146;36;5;2;Não informado;8;1994-04-29;1992-10-29;8030700;Não informado;RUA;ATHAYDE PARREIRA;198;Não informado;;24900001.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
35916899;1;71;1;Não informado;8;2008-12-31;1989-12-29;5611201;Não informado;RUA;QUERO QUERO;1;Não informado;FLAMENGO;24920000.0;RJ;5853;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
